gbifID;Especie_POWO032025;Latitude;Longitude;continent;countryC
3800668815;Acianthera ochreata;-13.16667;-41.75167;SOUTH_AMERICA;BR
3800668961;Acianthera;-18.42139;-43.70306;SOUTH_AMERICA;BR
3800668977;Acianthera;-18.31972;-43.69083;SOUTH_AMERICA;BR
3800668979;Acianthera;-17.93528;-43.61278;SOUTH_AMERICA;BR
3800668980;Acianthera;-18.31972;-43.69083;SOUTH_AMERICA;BR
3800669030;Acianthera;;;SOUTH_AMERICA;BR
3800669034;Acianthera ochreata;-8.32886;-35.75417;SOUTH_AMERICA;BR
3800669036;Acianthera;;;SOUTH_AMERICA;BR
3800669037;Acianthera;;;SOUTH_AMERICA;BR
3800669093;Acianthera glanduligera;;;SOUTH_AMERICA;BR
3800669096;Acianthera glanduligera;;;SOUTH_AMERICA;BR
3800669100;Acianthera auriculata;;;SOUTH_AMERICA;BR
3800669187;Acianthera;-10.17694;-39.05806;SOUTH_AMERICA;BR
3800669188;Acianthera;-15.39944;-41.24333;SOUTH_AMERICA;BR
3800669360;Acianthera;;;SOUTH_AMERICA;BR
3800669412;Acianthera teres;-18.24013;-43.62432;SOUTH_AMERICA;BR
3800669480;Acianthera pubescens;;;SOUTH_AMERICA;BR
3800669484;Acianthera;-3.60528;-39.58778;SOUTH_AMERICA;BR
3800672418;Acianthera hygrophila;;;SOUTH_AMERICA;BR
3800677337;Acianthera;;;SOUTH_AMERICA;BR
3800680395;Acianthera hygrophila;-27.63000;-49.59000;SOUTH_AMERICA;BR
3800708646;Acianthera adamantinensis;;;SOUTH_AMERICA;BR
3800708688;Acianthera prolifera;;;SOUTH_AMERICA;BR
3800708696;Acianthera ochreata;;;SOUTH_AMERICA;BR
3802863343;Acianthera luteola;-25.63056;-49.06250;SOUTH_AMERICA;BR
3818311814;Acianthera octophrys;;;SOUTH_AMERICA;BR
3819749377;Acianthera polystachya;5.95650;-75.40544;SOUTH_AMERICA;CO
3819749845;Acianthera prognatha;7.15752;-72.37751;SOUTH_AMERICA;CO
