species,countryCode,Longitude,Latitude,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species2,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode2,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
Acianthera prolifera,BR,-41,"-12,45",1077204893,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/037939,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera prolifera,,SPECIES,Acianthera hamosa (Barb.Rodr.) Pridgeon & M.W.Chase,Acianthera hamosa,(Barb.Rodr.) Pridgeon & M.W.Chase,BR,"Chapada Diamantina, Morro do Pai Inácio, campos aberto e rupestre",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-12.45,-41.466.667,,,1080,0,,,26/10/1994,26,10,1994,2839810,2839806,PRESERVED_SPECIMEN,UFBA,ALCB,37939,PCD1026,"Toscano, AL",1997-10-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Carvalho, AM de; Amorim, AMA; Sant'Ana, SC de; Jardim, JG; Souza, GR; Cruz, NB",,native,2025-02-24T17:10:52.978Z,,INSTITUTION_MATCH_NONE
Acianthera prolifera,BR,-41,"-12,45",1077204907,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/37938,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera prolifera,,SPECIES,Acianthera hamosa (Barb.Rodr.) Pridgeon & M.W.Chase,Acianthera hamosa,(Barb.Rodr.) Pridgeon & M.W.Chase,BR,"Chapada Diamantina, Serra da Chapadinha",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-12.45,-41.416.667,,,1040,0,,,30/12/1994,30,12,1994,2839810,2839806,PRESERVED_SPECIMEN,UFBA,ALCB,37938,PCD1523,"Azevedo, C",2003-10-24 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Guedes, ML; Funch, L; Santos, ES; Paraguassu, A; Silva, MP da; Argôlo, AS",,native,2025-02-24T17:10:46.229Z,,INSTITUTION_MATCH_NONE
Acianthera prolifera,BR,"-41,45",-12,1077207352,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/042736,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera prolifera,,SPECIES,Acianthera hamosa (Barb.Rodr.) Pridgeon & M.W.Chase,Acianthera hamosa,(Barb.Rodr.) Pridgeon & M.W.Chase,BR,"Chapada Diamantina, Trilha do Bodão, margem direita, afluente do rio Ribeirão, a 4 km aproximadamente após a Cachoeira do Sossego, sentido nascente. Parque Nacional da Chapada Diamantina",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-12.466.667,-41.45,,,,,,,03/03/1995,3,3,1995,2839810,2839806,PRESERVED_SPECIMEN,UFBA,ALCB,42736,171,"Guedes, ML; Stradmann, MTS",1997-06-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Stradmann, MTS; Poveda, A; Gomes, DF",,native,2025-02-24T17:10:52.600Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,-41,-12,1077216037,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/59440,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,"Chapada Diamantina, Morro do Pai Inácio, lado oposto da torre de repetição",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-12.455.556,-41.472.222,,,1090,0,,,30/08/1994,30,8,1994,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,59440,PCD564,"Toscano, AL",2010-07-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Orlandi, RP; Stradmann, MTS; Poveda, A; Guedes, ML",,native,2025-02-24T17:10:47.895Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,"-41,15","-11,55",1077216347,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/59838,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,"Piemonte da Diamantina, Caminho para Ventura, na estrada",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-11.55,-41.15,,,,,,,07/09/2002,7,9,2002,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,59838,9839,"Guedes, ML",2002-12-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Guedes, ML; Loureiro, DM; Guaré, F; et al.",,native,2025-02-24T17:10:48.036Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,-41,-13,1077217128,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/61480,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,Chapada Diamantina,Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-13.001.389,-41.371.944,,,,,,,15/02/2003,15,2,2003,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,61480,10082,"Barberena, FFVA",2016-05-11 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Guedes, ML; Alunos de Botânica III",,native,2025-02-24T17:10:48.124Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,-41,-13,1077217404,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/61843,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,"Chapada Diamantina, Subida para o Pati",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-12.806.389,-41.346.111,,,,,,,10/05/2003,10,5,2003,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,61843,s/n,"Anjos, BA dos; Xavier, AB",2003-05-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Xavier, AB; Guedes, ML; Guaré, F; Anjos, BA dos; et al.",,native,2025-02-24T17:10:48.078Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,-41,-13,1077220292,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/66857,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,"Chapada Diamantina, Parque Municipal de Mucugê. Encontrada na Trilha do Poço Criminoso.",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-12.988.333,-41.340.833,,,1200,0,,,13/03/2004,13,3,2004,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,66857,1024,"Guedes, ML",2004-08-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Roque, N; Alunos de Botânica III",,native,2025-02-24T17:10:48.512Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,-41,-12,1077223206,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/72626,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,"Piemonte da Diamantina, Trilha cachoeira do Ferro Doido à Vila do Ventura",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-11.638.611,-41.002.222,,,876,0,,,21/01/2006,21,1,2006,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,72626,1312,,2006-10-09 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Roque, N; Alunos de Botânica III",,native,2025-02-24T17:10:48.954Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,"-41,15","-11,55",1077223575,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/73269,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,"Piemonte da Diamantina, Cachoeira do Ferro doido",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-11.55,-41.15,,,,,,,01/05/2006,1,5,2006,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,73269,55,"Guedes, ML",2006-05-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Cardoso, PHCB; Xavier, AB",,native,2025-02-24T17:10:49.038Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,-41,-11,1077223894,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/73788,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,Piemonte da Diamantina,Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-11.396.944,-40.536.111,,,916,0,,,15/06/2006,15,6,2006,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,73788,11,"Guedes, ML",2006-09-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Santana, FA; Valadão, RM; Guedes, ML; Santos, JS; Nogueira, T; Carvalho, G; Sousa, DC de",,native,2025-02-24T17:10:49.019Z,,INSTITUTION_MATCH_NONE
,BR,-41,-11,1077223995,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/73900,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,,,GENUS,Acianthera Scheidw.,Acianthera,,BR,Piemonte da Diamantina,Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-11.383.333,-40.518.611,,,1194,0,,,16/06/2006,16,6,2006,7848554,,PRESERVED_SPECIMEN,UFBA,ALCB,73900,21,,2006-10-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Sousa, DC de; Santana, FA; Nogueira, TF; Santos, JS; Valadão, RM; Carvalho, G",,,2025-02-24T17:10:49.051Z,,INSTITUTION_MATCH_NONE
,BR,-41,-11,1077224465,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/74396,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,,,GENUS,Acianthera Scheidw.,Acianthera,,BR,"Piemonte da Diamantina, Sete Passagens, Ponto 189",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-11.333.333,-40.516.667,,,,,,,17/06/2006,17,6,2006,7848554,,PRESERVED_SPECIMEN,UFBA,ALCB,74396,137,,,CC_BY_4_0,Herbário Alexandre Leal Costa,"Valadão, RM; Santos, JS; Sousa, DC de; Guedes, ML",,,2025-02-24T17:10:49.061Z,,INSTITUTION_MATCH_NONE
,BR,-41,-11,1077224475,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/74394,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,,,GENUS,Acianthera Scheidw.,Acianthera,,BR,"Piemonte da Diamantina, Sete Passagens, Trilha do Dandá",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-11.333.333,-40.516.667,,,,,,,17/06/2006,17,6,2006,7848554,,PRESERVED_SPECIMEN,UFBA,ALCB,74394,12176,,,CC_BY_4_0,Herbário Alexandre Leal Costa,"Guedes, ML; Valadão, RM; Santos, JS; Sousa, DC de; Nogueira, T",,,2025-02-24T17:10:49.066Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,-41,-13,1077226567,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/78445,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,"Chapada Diamantina, Parque Municipal de Mucugê, trilha para a Cachoeira das Andorinhas",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-13.016.667,-41.343.889,,,948,0,,,19/05/2007,19,5,2007,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,78445,1609,"Roque, N",2007-05-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Roque, N; Alunos de Botânica III",,native,2025-02-24T17:10:49.321Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,-41,-12,1077228780,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/83139,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,"Piemonte da Diamantina, Morrão",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-11.591.111,-412.075,,,,,,,15/03/2008,15,3,2008,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,83139,14546,,,CC_BY_4_0,Herbário Alexandre Leal Costa,"Guedes, ML; Alunos de Botânica III",,native,2025-02-24T17:10:49.748Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,-41,-13,1077232885,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/92017,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,Chapada Diamantina,Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-13,-41.366.667,,,,,,,11/11/2006,11,11,2006,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,92017,16295,"Guedes, ML",2009-11-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Guedes, ML; et al.",,native,2025-02-24T17:10:51.046Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,-41,-13,1077234158,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/93463,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,Chapada Diamantina,Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-13.006.667,-41.374.722,,,1073,0,,,27/01/2010,27,1,2010,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,93463,606,"Guedes, ML",2010-03-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Gomes, FS; Guedes, ML; Lisboa, MS; et al.",,native,2025-02-24T17:10:50.739Z,,INSTITUTION_MATCH_NONE
,BR,-39,-13,1077237186,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/97854,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,,,GENUS,Acianthera Scheidw.,Acianthera,,BR,"Recôncavo Sul, Floresta Estacional Semisecidual",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-12.853.611,-39.475.556,,,822,0,,,25/10/2010,25,10,2010,7848554,,PRESERVED_SPECIMEN,UFBA,ALCB,97854,17833,,,CC_BY_4_0,Herbário Alexandre Leal Costa,"Guedes, ML; Silva, LB da; Oliveira, MAJ de; Melo, IV de; Silva, MCR",,,2025-02-24T17:10:51.521Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,-41,-11,1077239342,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/101615,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,"Piemonte da Diamantina, Serra do Tombador",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-11.253.056,-40.703.056,,,930,0,,,23/09/2011,23,9,2011,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,101615,36,"Vieira, TL",2011-10-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Vieira, TL; Stadnik, A; Moura, L",,native,2025-02-24T17:10:53.270Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,-41,-13,1077239590,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/101893,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,Chapada Diamantina,Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-13,-41.333.333,,,,,,,22/04/2011,22,4,2011,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,101893,18855,"Guedes, ML",2012-01-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Guedes, ML; Gomes, FS; Guaré, F; Silveira, ER; et al.",,native,2025-02-24T17:10:53.165Z,,INSTITUTION_MATCH_NONE
Acianthera prolifera,BR,-41,-12,1077239635,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/101981,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera prolifera,,SPECIES,Acianthera prolifera (Herb. ex Lindl.) Pridgeon & M.W.Chase,Acianthera prolifera,(Herb. ex Lindl.) Pridgeon & M.W.Chase,BR,"Piemonte da Diamantina, Morrão",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-115.975,-41.211.667,,,,,,,18/07/2011,18,7,2011,2839806,2839806,PRESERVED_SPECIMEN,UFBA,ALCB,101981,18943,"Guedes, ML",2012-01-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Guedes, ML; Velozo, ES; et al.",,native,2025-02-24T17:10:53.168Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,-38,"-11,55",1077239852,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/102288,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,"Piemonte da Diamantina, Caminho para Morrão",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-11.55,-38.066.667,,,,,,,22/10/2011,22,10,2011,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,102288,19265,"Guedes, ML; Fernandis, I",2011-11-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Guedes, ML; Argolo, CS; Alunos de Botânica III",,native,2025-02-24T17:10:53.353Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,-42,-13,1077240874,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/104768,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,"Chapada Diamantina, Serra do Santana",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-13.151.111,-41.764.444,,,1229,0,,,14/02/2012,14,2,2012,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,104768,89,"Vieira, TL",2012-02-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Vieira, TL; Santos, MF dos",,native,2025-02-24T17:10:53.532Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,-41,-11,1077240908,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/104808,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,"Piemonte da Diamantina, Serra do Tombador. Próximo às antenas",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-11.243.889,-40.701.389,,,980,0,,,19/11/2011,19,11,2011,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,104808,53,"Vieira, TL",2011-11-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Vieira, TL; Stadnik, A; Moura, L; Roque, N",,native,2025-02-24T17:10:53.534Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,-41,-12,1077240928,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/104818,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,"Piemonte da Diamantina, Morrão",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-11.590.556,-41.206.944,,,1277,0,,,09/02/2012,9,2,2012,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,104818,66,"Vieira, TL",2012-02-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Vieira, TL; Santos, MF dos",,native,2025-02-24T17:10:53.505Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,-41,-12,1077240934,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/104815,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,"Piemonte da Diamantina, Cachoeira do Ferro Doido",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-11.625,-40.999.722,,,883,0,,,09/02/2012,9,2,2012,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,104815,63,"Vieira, TL",2012-02-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Vieira, TL; Santos, MF dos",,native,2025-02-24T17:10:53.506Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,-41,-12,1077242199,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/106169,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,"Chapada Diamantina, Serra da Chapadinha",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-12.459.722,-41.440.278,,,950,0,,,31/08/1994,31,8,1994,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,106169,PCD676,"Guedes, ML",1994-08-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Poveda, A; Guedes, ML; Orlandi, RP; Stradmann, MTS",,native,2025-02-24T17:10:53.832Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,"-41,15","-11,55",1077243176,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/107608,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,"Morrão, próximo da Torre.",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-11.55,-41.15,,,,,,,19/01/2013,19,1,2013,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,107608,20313,"Guedes, ML",2013-07-01 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Guedes, ML; Alunos do PARFOR",,native,2025-02-24T17:10:54.362Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,-41,-12,1077243750,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/108202,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,"Piemonte da Diamantina, Morrão- Torre da Cill.",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-11.591.667,-412.075,,,1279,0,,,23/02/2013,23,2,2013,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,108202,3929,"Vieira, TL",2014-01-17 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Roque, N; Alunos de Botânica III",,native,2025-02-24T17:10:54.539Z,,INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,-41,-12,1077249920,5b5cf455-a448-4c0a-aecd-3e0956f27f10,https://specieslink.net/guid/256/118826,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,"Piemonte da Diamantina, Cachoeira do Ferro Doido.",Bahia,PRESENT,,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,-11.625.278,-40.999.444,,,,,,,17/05/2014,17,5,2014,2839767,2839767,PRESERVED_SPECIMEN,UFBA,ALCB,118826,3570,"Barberena, FFVA",2016-05-11 0:00:00,CC_BY_4_0,Herbário Alexandre Leal Costa,"Aona, LYS",,native,2025-02-24T17:10:56.109Z,,INSTITUTION_MATCH_NONE
